ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,DIST_LOC,CABECERA_DISTRITAL_LOC,NUMERO_ARE,SECCION,CASILLA,LISTA_NOMINAL_CASILLA,ID_CAE,CVE_AUT
15,MEXICO,27,METEPEC,35,MEPETEC,25,2538,Bÿsica,743,CAE27025,8608
15,MEXICO,27,METEPEC,35,MEPETEC,25,2538,Contigua 3,743,CAE27025,8608
15,MEXICO,27,METEPEC,35,MEPETEC,21,2539,Contigua 1,692,CAE27021,6147
15,MEXICO,27,METEPEC,35,MEPETEC,66,2544,Bÿsica,633,CAE27066,4961
15,MEXICO,27,METEPEC,35,MEPETEC,24,2545,Contigua 2,585,CAE27024,5755
15,MEXICO,27,METEPEC,35,MEPETEC,26,2549,Contigua 3,678,CAE27026,4811
15,MEXICO,27,METEPEC,35,MEPETEC,17,2551,Bÿsica,738,CAE27017,9872
15,MEXICO,27,METEPEC,35,MEPETEC,68,4121,Bÿsica,673,CAE27068,6951
15,MEXICO,27,METEPEC,35,MEPETEC,72,4124,Contigua 2,638,CAE27072,6412
15,MEXICO,27,METEPEC,35,MEPETEC,72,4125,Contigua 2,617,CAE27072,6412
15,MEXICO,27,METEPEC,35,MEPETEC,73,4126,Bÿsica,668,CAE27073,5115
15,MEXICO,27,METEPEC,35,MEPETEC,79,4132,Bÿsica,583,CAE27079,6045
15,MEXICO,27,METEPEC,35,MEPETEC,80,4135,Bÿsica,680,CAE27080,8531
15,MEXICO,27,METEPEC,35,MEPETEC,80,4135,Contigua 3,680,CAE27080,8531
15,MEXICO,27,METEPEC,35,MEPETEC,70,4141,Contigua 2,620,CAE27070,7382
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,71,5334,Contigua 2,653,CAE34071,4880
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,67,5335,Contigua 4,728,CAE34067,3114
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,66,5337,Contigua 1,639,CAE34066,2410
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,66,5337,Contigua 2,639,CAE34066,2410
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,53,5342,Contigua 1,693,CAE34053,8443
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,53,5344,Contigua 1,651,CAE34053,8443
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,52,5345,Contigua 2,657,CAE34052,5621
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,55,5346,Bÿsica,718,CAE34055,9871
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,54,5348,Contigua 1,680,CAE34054,1788
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,54,5348,Contigua 3,679,CAE34054,1788
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,61,5349,Contigua 2,741,CAE34061,7667
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,62,5349,Contigua 5,741,CAE34062,6705
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,52,5352,Bÿsica,743,CAE34052,5621
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,69,5420,Contigua 1,524,CAE34069,3249
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,69,5420,Contigua 2,524,CAE34069,3249
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,78,5430,Contigua 1,703,CAE34078,9301
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,56,5435,Contigua 1,623,CAE34056,9207
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,56,5435,Contigua 2,623,CAE34056,9207
15,MEXICO,34,TOLUCA,36,ZINACANTEPEC,81,5438,Contigua 4,678,CAE34081,9799
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,52,5827,Bÿsica,685,CAE40052,2394
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,52,5827,Extraordinaria 1,552,CAE40052,2394
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,52,5827,Contigua 3,684,CAE40052,2394
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,63,5834,Contigua 4,654,CAE40063,5839
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,51,5836,Contigua 1,660,CAE40051,3647
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,59,5837,Contigua 5,693,CAE40059,2451
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,53,5841,Contigua 4,647,CAE40053,9281
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,62,5843,Contigua 1,486,CAE40062,6523
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,54,5845,Contigua 1,714,CAE40054,9445
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,55,5846,Bÿsica,634,CAE40055,5930
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,65,5847,Contigua 2,710,CAE40065,5092
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,77,5855,Contigua 1,687,CAE40077,9373
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,78,5856,Bÿsica,698,CAE40078,2934
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,67,5859,Bÿsica,737,CAE40067,2291
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,75,5860,Contigua 1,685,CAE40075,1071
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,73,5861,Contigua 2,617,CAE40073,9423
15,MEXICO,40,ZINACANTEPEC,36,ZINACANTEPEC,76,5862,Contigua 1,720,CAE40076,7410
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,7,1360,Contigua 2,705,CAE16007,1907
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,28,1362,Contigua 2,727,CAE16028,3672
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,30,1363,Contigua 3,700,CAE16030,3872
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,24,1370,Contigua 5,633,CAE16024,9359
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,35,1373,Contigua 1,688,CAE16035,7108
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,37,1374,Bÿsica,734,CAE16037,4591
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,32,1375,Contigua 3,704,CAE16032,7789
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,36,1377,Contigua 1,619,CAE16036,3230
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,42,1381,Bÿsica,639,CAE16042,1810
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,45,1382,Contigua 3,596,CAE16045,9415
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,38,1385,Contigua 4,617,CAE16038,4228
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,50,1386,Contigua 1,704,CAE16050,2414
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,84,4758,Contigua 1,743,CAE16084,8707
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,67,4760,Contigua 2,579,CAE16067,9688
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,53,4764,Contigua 2,649,CAE16053,4699
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,52,4765,Contigua 3,617,CAE16052,8976
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,53,4766,Contigua 2,676,CAE16053,4699
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,79,4770,Contigua 1,617,CAE16079,8530
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,82,4775,Bÿsica,616,CAE16082,5310
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,55,4779,Contigua 3,665,CAE16055,3827
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,58,4787,Bÿsica,732,CAE16058,5679
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,58,4787,Contigua 1,732,CAE16058,5679
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,58,4787,Contigua 2,732,CAE16058,5679
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,74,4789,Bÿsica,614,CAE16074,6171
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,83,4792,Contigua 2,608,CAE16083,8596
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,74,4795,Bÿsica,661,CAE16074,6171
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,60,4797,Contigua 3,715,CAE16060,7910
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,60,4798,Contigua 1,722,CAE16060,7910
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,76,4802,Contigua 1,556,CAE16076,9169
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,76,4803,Contigua 1,533,CAE16076,9169
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,75,4804,Contigua 3,668,CAE16075,4945
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,78,4805,Bÿsica,679,CAE16078,9904
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,78,4805,Contigua 3,678,CAE16078,9904
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,62,4826,Bÿsica,583,CAE16062,4406
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,62,4826,Contigua 1,582,CAE16062,4406
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,70,4827,Bÿsica,612,CAE16070,7128
15,MEXICO,16,ECATEPEC DE MORELOS,37,TLALNEPANTLA,69,4830,Contigua 3,583,CAE16069,6715
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,37,524,Bÿsica,726,CAE06037,3442
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,38,524,Contigua 7,725,CAE06038,2097
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,38,525,Bÿsica,733,CAE06038,2097
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,50,530,Contigua 1,567,CAE06050,7670
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,61,531,Contigua 1,648,CAE06061,2901
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,50,533,Contigua 1,618,CAE06050,7670
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,45,534,Contigua 1,567,CAE06045,5589
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,39,536,Bÿsica,696,CAE06039,3028
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,40,536,Contigua 7,695,CAE06040,2688
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,42,537,Contigua 2,735,CAE06042,2021
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,47,539,Bÿsica,707,CAE06047,8518
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,51,542,Bÿsica,396,CAE06051,1925
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,43,552,Contigua 5,743,CAE06043,4701
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,67,565,Bÿsica,415,CAE06067,2969
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,48,569,Bÿsica,700,CAE06048,1686
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,34,573,Contigua 2,693,CAE06034,4551
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,34,573,Contigua 5,692,CAE06034,4551
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,36,574,Contigua 1,692,CAE06036,2175
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,59,575,Contigua 2,723,CAE06059,8454
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,56,578,Contigua 1,744,CAE06056,1761
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,68,580,Bÿsica,511,CAE06068,3788
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,55,589,Bÿsica,557,CAE06055,3034
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,55,590,Bÿsica,660,CAE06055,3034
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,35,591,Bÿsica,520,CAE06035,4543
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,69,594,Bÿsica,615,CAE06069,8634
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,78,595,Bÿsica,659,CAE06078,8105
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,77,601,Contigua 1,731,CAE06077,7217
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,71,604,Contigua 5,677,CAE06071,1786
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,81,610,Contigua 5,682,CAE06081,1708
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,83,612,Bÿsica,728,CAE06083,8187
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,84,612,Contigua 6,727,CAE06084,5482
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,72,615,Contigua 1,660,CAE06072,8120
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,72,615,Contigua 3,659,CAE06072,8120
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,89,621,Contigua 2,531,CAE06089,5090
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,85,622,Bÿsica,697,CAE06085,8359
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,85,622,Contigua 4,696,CAE06085,8359
15,MEXICO,6,COACALCO DE BERRIOZABAL,38,COACALCO,87,626,Contigua 1,516,CAE06087,6027
15,MEXICO,37,CUAUTITLAN,38,COACALCO,71,5600,Bÿsica,693,CAE37071,9321
15,MEXICO,37,CUAUTITLAN,38,COACALCO,71,5600,Contigua 2,693,CAE37071,9321
15,MEXICO,37,CUAUTITLAN,38,COACALCO,41,5618,Contigua 1,562,CAE37041,7735
15,MEXICO,37,CUAUTITLAN,38,COACALCO,41,5619,Bÿsica,682,CAE37041,7735
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,2,35,Contigua 2,635,CAE05002,4849
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,2,35,Contigua 4,635,CAE05002,4849
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,3,38,Contigua 1,503,CAE05003,3608
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,4,41,Contigua 1,689,CAE05004,7758
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,6,44,Contigua 1,669,CAE05006,4409
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,6,44,Contigua 2,669,CAE05006,4409
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,8,46,Contigua 2,611,CAE05008,9913
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,10,49,Contigua 1,605,CAE05010,1510
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,7,52,Contigua 2,712,CAE05007,4074
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,12,53,Contigua 2,639,CAE05012,4153
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,15,57,Extraordinaria 1 Contigua 1,685,CAE05015,3727
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,16,57,Extraordinaria 1 Contigua 4,685,CAE05016,6268
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,16,57,Extraordinaria 1 Contigua 9,684,CAE05016,6268
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,19,58,Extraordinaria 2 Contigua 6,712,CAE05019,6152
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,33,471,Bÿsica,623,CAE05033,7379
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,34,476,Bÿsica,231,CAE05034,3677
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,40,1107,Contigua 1,701,CAE05040,4170
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,50,3823,Bÿsica,721,CAE05050,1404
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,51,3826,Bÿsica,608,CAE05051,4084
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,52,3882,Contigua 1,680,CAE05052,6436
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,54,3884,Extraordinaria 1,451,CAE05054,7793
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,55,3885,Bÿsica,624,CAE05055,2253
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,59,3891,Bÿsica,592,CAE05059,4932
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,58,3896,Contigua 2,741,CAE05058,7369
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,57,3897,Bÿsica,634,CAE05057,4485
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,52,3898,Contigua 1,723,CAE05052,6436
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,61,3941,Contigua 1,550,CAE05061,3638
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,61,3941,Contigua 2,550,CAE05061,3638
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,64,4108,Bÿsica,636,CAE05064,3654
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,66,4111,Bÿsica,360,CAE05066,4999
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,70,4337,Bÿsica,624,CAE05070,4430
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,71,4338,Bÿsica,620,CAE05071,2809
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,74,4342,Bÿsica,713,CAE05074,7002
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,77,4525,Contigua 1,640,CAE05077,4795
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,79,4527,Contigua 2,701,CAE05079,9698
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,80,4528,Contigua 1,625,CAE05080,6536
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,81,4540,Bÿsica,713,CAE05081,2227
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,89,4549,Bÿsica,609,CAE05089,3466
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,87,4550,Bÿsica,610,CAE05087,2504
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,87,4550,Contigua 2,610,CAE05087,2504
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,90,4552,Contigua 1,594,CAE05090,7429
15,MEXICO,5,TEOTIHUACAN,39,ACOLMAN,92,4554,Contigua 3,647,CAE05092,8421
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,108,2073,Contigua 8,720,CAE12108,4131
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,60,2074,Contigua 4,653,CAE12060,2276
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,56,2075,Contigua 2,650,CAE12056,9935
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,80,2088,Bÿsica,731,CAE12080,8145
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,80,2088,Contigua 4,731,CAE12080,8145
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,81,2088,Contigua 5,731,CAE12081,8211
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,48,2094,Contigua 2,672,CAE12048,4459
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,46,2098,Bÿsica,576,CAE12046,6897
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,46,2099,Contigua 4,643,CAE12046,6897
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,62,2101,Bÿsica,683,CAE12062,4317
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,62,2101,Contigua 2,683,CAE12062,4317
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,76,2102,Contigua 2,648,CAE12076,4498
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,85,2110,Bÿsica,538,CAE12085,4360
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,86,2122,Contigua 1,572,CAE12086,4181
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,87,2123,Contigua 1,568,CAE12087,5309
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,87,2123,Contigua 2,568,CAE12087,5309
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,88,2124,Bÿsica,517,CAE12088,2870
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,89,2134,Contigua 2,561,CAE12089,4534
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,98,2141,Contigua 2,563,CAE12098,5909
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,93,2143,Contigua 3,628,CAE12093,2140
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,98,2144,Contigua 1,663,CAE12098,5909
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,99,2145,Contigua 1,694,CAE12099,8069
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,27,2156,Contigua 3,606,CAE12027,7412
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,110,2163,Bÿsica,727,CAE12110,7320
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,112,2163,Contigua 4,727,CAE12112,2092
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,58,6050,Contigua 1,565,CAE12058,7216
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,70,6056,Contigua 1,705,CAE12070,2729
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,66,6062,Bÿsica,494,CAE12066,9195
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,65,6064,Bÿsica,492,CAE12065,9009
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,7,6071,Bÿsica,385,CAE12007,6167
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,7,6072,Bÿsica,579,CAE12007,6167
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,3,6080,Bÿsica,378,CAE12003,5328
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,53,6093,Bÿsica,604,CAE12053,5931
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,1,6100,Bÿsica,297,CAE12001,4261
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,2,6102,Bÿsica,747,CAE12002,2165
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,50,6136,Contigua 1,560,CAE12050,3839
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,105,6246,Bÿsica,502,CAE12105,1363
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,106,6247,Contigua 1,377,CAE12106,6956
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,104,6259,Contigua 1,558,CAE12104,9650
15,MEXICO,12,IXTAPALUCA,40,IXTAPALUCA,103,6260,Contigua 1,520,CAE12103,4982
15,MEXICO,30,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,1,3059,Contigua 1,508,CAE30001,2869
15,MEXICO,30,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,2,3064,Bÿsica,531,CAE30002,5187
15,MEXICO,30,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,7,3534,Bÿsica,628,CAE30007,7744
15,MEXICO,30,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,7,3551,Bÿsica,511,CAE30007,7744
15,MEXICO,30,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,12,3568,Contigua 2,641,CAE30012,7717
15,MEXICO,30,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,14,3572,Bÿsica,487,CAE30014,7045
15,MEXICO,30,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,14,3573,Contigua 1,552,CAE30014,7045
15,MEXICO,30,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,19,3591,Contigua 2,547,CAE30019,5137
15,MEXICO,30,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,13,3594,Bÿsica,610,CAE30013,7137
15,MEXICO,30,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,23,3635,Bÿsica,583,CAE30023,6835
15,MEXICO,30,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,22,3637,Bÿsica,425,CAE30022,3076
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,32,1253,Bÿsica,538,CAE31032,4442
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,34,1259,Bÿsica,638,CAE31034,2246
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,35,1264,Bÿsica,590,CAE31035,8618
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,35,1264,Contigua 2,589,CAE31035,8618
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,1,3055,Contigua 1,526,CAE31001,5983
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,4,3067,Bÿsica,584,CAE31004,5617
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,3,3068,Contigua 2,527,CAE31003,3393
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,8,3096,Bÿsica,544,CAE31008,4508
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,11,3517,Bÿsica,740,CAE31011,5971
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,16,3520,Contigua 1,515,CAE31016,3017
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,11,3527,Bÿsica,718,CAE31011,5971
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,13,3537,Contigua 1,566,CAE31013,4313
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,14,3540,Contigua 1,405,CAE31014,4675
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,31,3544,Bÿsica,470,CAE31031,7086
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,27,3575,Contigua 1,674,CAE31027,8491
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,39,3576,Bÿsica,652,CAE31039,7468
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,41,3602,Contigua 1,526,CAE31041,6258
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,41,3602,Contigua 2,526,CAE31041,6258
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,42,3603,Bÿsica,661,CAE31042,5576
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,48,3606,Contigua 2,595,CAE31048,8805
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,40,3609,Bÿsica,376,CAE31040,1172
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,40,3609,Contigua 1,376,CAE31040,1172
